"type,""name"",""features_type"",""features_geometry_type"",""features_geometry_coordinates"",""features_properties_objectid"",""features_properties_id"",""features_properties_stationnumber"",""features_properties_stationname"",""features_properties_citydistrictruiancode"",""features_properties_citydistrict"",""features_properties_pristup""";;;;;;;;;;;;;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.14873254300005,1940,4598,""3008/ 017"",""Za PÌ_skovnou 1173/3"",547301,""DolnÌ_ Chabry"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.552626732000022,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.585575396000024,1941,4599,""3021/ 006"",""BohdaÅÁÌ_nskÌÁ 200"",538353,""Kolod€_je"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.13539705100004,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.14958369500005,1942,4601,""1018/ 036"",""Bermanova 975/21"",547310,""€Îakovice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.555802866000022,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.581246028000066,1943,4602,""3021/ 007"",""VÌÁclava Chocholy 0"",538353,""Kolod€_je"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.13295037900008,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.147354617000076,1944,4613,""0011/ 219"",""BabÌÁkova 2200/11"",547034,""Praha 11"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.549040047000062,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.581722198000023,1945,4615,""0015/ 117"",""RychtÌÁÅªe PetÅªÌ_ka 1559/6"",547387,""Praha 15"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.13799634900005,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.14210439100003,1946,4619,""0015/ 118"",""ModenskÌÁ 734/8"",547387,""Praha 15"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.545637616000022,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.582622018000052,1947,4621,""0004/ 150"",""V Ob€çanskÌ©m domov€_ 1511/2"",500119,""Praha 4"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.13993758300006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.14349328700007,1948,4622,""0005/ 233"",""Zapova 3174/1"",500143,""Praha 5"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.550815143000023,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.577362653000023,1949,4623,""0005/ 234"",""Svornosti 1497/1"",500143,""Praha 5"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.12912569000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.145454664000056,1950,4624,""0005/ 232"",""V ZÌÁÅªezu 902/8"",500143,""Praha 5"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.543418858000052,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.582249663000027,1951,4625,""0014/ 098"",""Davidovi€çova 1675/2"",547361,""Praha 14"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.13521119700005,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.144963982000036,1952,4626,""0015/ 119"",""ModenskÌÁ 746/7"",547387,""Praha 15"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.54695801300005,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.51049277800007,1953,4627,""0015/ 120"",""HÌÁlÅøv statek 1583/2"",547387,""Praha 15"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.135950395000066,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.14102039900007,1954,4628,""0009/ 162"",""Pod Harfou 943/16"",500216,""Praha 9"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.55167175300005,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.508287787000029,1955,4629,""0013/ 156"",""Waldesova 2846/1"",539694,""Praha 13"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.138075419000074,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.14014686400003,1956,4630,""1022/ 016"",""K Å÷Ì_€çanÅøm 886"",538361,""Kolovraty"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.547750244000042,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.510336503000076,1957,4767,""0009/ 021"",""U€çÅöovskÌÁ 387/19"",500216,""Praha 9"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.12934407800003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.13837829900007,1958,4768,""0010/ 269"",""ÅÊvehlova 3333/17"",500224,""Praha 10"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.554107273000056,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.508081559000061,1959,4772,""0005/ 235"",""PlzeÅöskÌÁ 315/217"",500143,""Praha 5"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.13360879500004,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.13201090600006,1960,4773,""0005/ 237"",""V Botanice 73/6"",500143,""Praha 5"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.55897473300007,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.507823804000054,1961,4774,""0009/ 026"",""ModrÌ©ho 1107/7"",500216,""Praha 9"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.12796971500006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.14731646200005,1962,4776,""0014/ 002"",""ManÅ_elÅø DostÌÁlovÌ_ch 1213"",547361,""Praha 14"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.555005082000037,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.508850279000058,1963,4777,""0013/ 159"",""V BrÅødku 70"",539694,""Praha 13"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.13065934900004,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.12775173000006,1964,4784,""0011/ 220"",""Loosova 1024/14"",547034,""Praha 11"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.549611070000026,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.50544420600005,1965,4785,""0013/ 157"",""PetrÅ_Ì_lkova 2835/3"",539694,""Praha 13"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.131325710000056,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.13804238500006,1966,4786,""0009/ 027"",""MakedonskÌÁ 617/10"",500216,""Praha 9"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.52964791200003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.507370304000062,1967,4787,""3008/ 018"",""K Beranovu 1181/7"",547301,""DolnÌ_ Chabry"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.14860302300008,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.132332388000066,1968,4791,""0018/ 053"",""Pavla BeneÅÁe 775/2"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.52359793000005,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.509928917000025,1969,4792,""0022/ 045"",""LoÅÁÌÁkovÌÁ 1111/1111"",538931,""Praha 22"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.16310512600006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.139093563000074,1970,4796,""0003/ 168"",""OlÅÁanskÌÁ 2898/4"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.519677712000032,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.505525641000077,1971,4797,""0005/ 238"",""NepomuckÌÁ 1024/9"",500143,""Praha 5"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.151198804000046,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.13701933800007,1972,4804,""1018/ 037"",""VrÌÁtenskÌÁ 388/2"",547310,""€Îakovice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.524195119000069,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.519005014000072,1973,4814,""0012/ 179"",""Soukalova 3355/3"",547107,""Praha 12"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.15510253100007,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.13738029000007,1974,4819,""0004/ 257"",""Pod VyÅÁehradem 22/4"",500119,""Praha 4"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.526445743000068,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.500911638000048,1975,4820,""0004/ 299"",""BÌ_tovskÌÁ 1225/38"",500119,""Praha 4"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.14958456800008,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.12761767100005,1976,4821,""0005/ 239"",""Hugo Haase 1228/1"",500143,""Praha 5"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.528296366000063,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.502251219000073,1977,4824,""0008/ 291"",""S.K. Neumanna 986/15"",500208,""Praha 8"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.15534053600004,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.12773531200003,1978,4828,""1013/ 019"",""Kakosova 1189/8"",539635,""Å÷eporyje"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.522246874000075,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.512045535000027,1979,4835,""0014/ 099"",""KryloveckÌÁ 1099/7"",547361,""Praha 14"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.15248680500008,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.133585459000074,1980,4838,""0022/ 046"",""JindÅªicha BubenÌ_€çka 0"",538931,""Praha 22"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.53373399800006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.50394357700003,1981,4844,""0012/ 180"",""VÌ_t€_jovskÌÁ 193/1"",547107,""Praha 12"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.15333181400007,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.127281055000026,1982,4845,""0016/ 004"",""V€_ÅÁtÌ_nskÌÁ 1645/7"",539601,""Praha 16"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.530134728000064,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.500879835000035,1983,4849,""0005/ 242"",""Na FarkÌÁn€_ IV 258/48"",500143,""Praha 5"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.15260093100005,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.129398484000035,1984,4850,""0008/ 289"",""RohanskÌ© nÌÁbÅªeÅ_Ì_ 657/7"",500208,""Praha 8"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.515842106000036,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.517550940000035,1985,4851,""0010/ 270"",""KonopiÅÁÅ´skÌÁ 188/1"",500224,""Praha 10"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.149502589000065,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.140575341000044,1986,4852,""0004/ 289"",""Na KÅªivce 1565/37"",500119,""Praha 4"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.52996732500003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.30872540100006,1987,4856,""0003/ 170"",""Olgy HavlovÌ© 2896/1"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.15141864100008,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.069843906000074,1988,4857,""0004/ 301"",""NovodvorskÌÁ 1118/155"",500119,""Praha 4"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.523248839000075,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.30464511100007,1989,4860,""0002/ EXT001"",""Sekaninova 00/00"",500089,""Praha 2"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.15919121300004,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.06972851200004,1990,4861,""0008/ EXT002"",""StÅªelni€çnÌÁ 00/00"",500208,""Praha 8"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.457243361000053,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.308456603000025,1991,4862,""0012/ EXT003"",""€ÎeskoslovenskÌ©ho exilu 2062/8"",547107,""Praha 12"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.05002259500003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.06631175900003,1992,4866,""0005/ 243"",""Werichova 1145/21"",500143,""Praha 5"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.462835514000062,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.312958109000022,1993,4878,""0012/ 181"",""Zlochova 1879/6"",547107,""Praha 12"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.048633589000076,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.069094687000074,1994,4882,""0008/ 293"",""Zenklova 41/33"",500208,""Praha 8"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.456846860000041,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.312709502000075,1995,4883,""0008/ 244"",""NovÌÁkovÌ_ch 59/2"",500208,""Praha 8"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.048903118000055,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.06610407200003,1996,4887,""0008/ 292"",""V ZÌÁmcÌ_ch 321/24"",500208,""Praha 8"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.466863828000044,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.300969424000073,1997,4888,""0022/ 048"",""ChoroÅÁovÌÁ 1111/1111"",538931,""Praha 22"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.05071065800007,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.06765358200005,1998,4889,""1015/ 011"",""DubeckÌ©ho 00/00"",538205,""Dube€ç"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.462323458000071,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.311719807000031,1999,2074,""0007/ 022"",""Å÷ezÌÁ€çovo nÌÁm€_stÌ_ 1256/3"",500186,""Praha 7"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04521830700003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.06500795900007,2000,2133,""0006/ 001"",""DejvickÌÁ 396/32"",500178,""Praha 6"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.46137328900005,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.317228861000046,2001,2144,""0006/ 012"",""€ÎÌ_nskÌÁ 1563/21"",500178,""Praha 6"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04767884800003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.067043170000034,2002,2148,""0006/ 016"",""NÌÁrodnÌ_ obrany 714/14"",500178,""Praha 6"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.472404802000028,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.316451929000038,2003,2174,""0006/ 042"",""V stÅªedu 220/16"",500178,""Praha 6"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04533401300006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.06555065100008,2004,2434,""0005/ 003"",""nÌÁm€_stÌ_ 14. ÅªÌ_jna 83/15"",500143,""Praha 5"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.473661075000052,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.312596657000029,2005,2572,""0005/ 146"",""StroupeÅ_nickÌ©ho 590/22"",500143,""Praha 5"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.046357543000056,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.06420660600003,2006,2641,""0005/ 218"",""Tilleho nÌÁm€_stÌ_ 787/7"",500143,""Praha 5"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.47621250700007,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.316016851000029,2007,3043,""0003/ 052"",""Ke Kapslovn€_ 2388/18"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04751617800008,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.07005942200004,2008,3122,""0003/ 132"",""Pod lipami 2602/41"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.477590083000052,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.313649575000056,2009,3139,""0003/ 150"",""Å_iÅ_kovo nÌÁm€_stÌ_ 0"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.049545970000054,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.06850267200008,2010,3140,""0003/ 151"",""Jeseniova 553/95"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.481809124000051,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.299496754000074,2011,3141,""0003/ 152"",""nÌÁm€_stÌ_ JiÅªÌ_ho z Lobkovic 2277/7"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04823359200003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.06684284100004,2012,3497,""0001/ 001"",""ValentinskÌÁ 1/13"",500054,""Praha 1"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.474523532000035,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.320508533000066,2013,3505,""0001/ 009"",""RytÌ_ÅªskÌÁ 406/10"",500054,""Praha 1"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.044548356000064,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.07393268200008,2014,3509,""0001/ 013"",""PetrskÌ© nÌÁm€_stÌ_ 1206/3"",500054,""Praha 1"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.474675258000048,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.50580621000006,2015,3515,""0001/ 020"",""Vodi€çkova 683/22"",500054,""Praha 1"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04068304600003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.14138893200004,2016,3517,""0001/ 022"",""VÌÁclavskÌ© nÌÁm€_stÌ_ 792/34"",500054,""Praha 1"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.485826270000075,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.514044796000064,2017,3521,""0001/ 027"",""OstrovnÌ_ 2064/5"",500054,""Praha 1"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04148834700004,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.14156605800008,2018,3526,""0001/ 032"",""CihelnÌÁ 548/4"",500054,""Praha 1"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.483976387000041,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.510285947000057,2019,4344,""0003/ 153"",""MileÅÁovskÌÁ 2284/13"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.048678179000035,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.13201512100005,2020,4345,""0003/ 154"",""U kn€_Å_skÌ© louky 2678/4"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.484002348000047,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.507890195000073,2021,4346,""0003/ 155"",""Siwiecova 0"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04854209900003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.14097219300004,2022,4347,""0003/ 156"",""OndÅªÌ_€çkova 0"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.484144038000068,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.300597954000068,2023,4348,""0003/ 157"",""LibickÌÁ 1756/12"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.05039965200007,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.06985606300003,2024,4349,""0003/ 158"",""Fibichova 1427/15"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.494493161000037,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.307552997000073,2025,4350,""0003/ 159"",""SlavÌ_kova 1519/25"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04723877600003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.06731901200004,2026,4351,""0003/ 160"",""LucemburskÌÁ 2136/16"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.482125078000024,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.293077372000027,2027,4352,""0003/ 161"",""KÅªiÅÁÅ´anova 1698/15"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.05150121300005,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.06755203800003,2028,4353,""0003/ 162"",""LucemburskÌÁ 2434/17"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.491599657000052,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.305898730000024,2029,4354,""0003/ 163"",""Kv€_tinkovÌÁ 2574/13"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04797249000006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.070235711000066,2030,4355,""0003/ 164"",""Jeseniova 1511/141"",500097,""Praha 3"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.486851432000037,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
